cbsa,name,cong,adherents,pct_pop,rank_adherents,rank_pct
37620,"Parkersburg-Vienna, WV Metro Area",1,551,0.6157112526539279,503,720
12100,"Atlantic City-Hammonton, NJ Metro Area",1,549,0.19997523075466062,504,868
36660,"Opelousas, LA Micro Area",1,543,0.657862854373637,505,699
30940,"London, KY Micro Area",1,540,0.3603291005785284,506,840
36980,"Owensboro, KY Metro Area",1,540,0.4442287284363971,507,796
26740,"Hutchinson, KS Micro Area",1,538,0.8691718633881548,508,527
41460,"Salina, KS Micro Area",1,538,0.8960991372130984,509,502
11620,"Ardmore, OK Micro Area",1,536,0.921769935854443,510,477
34780,"Muskogee, OK Micro Area",1,536,0.8079711783415486,511,583
40580,"Rocky Mount, NC Metro Area",1,535,0.37186348787099466,512,833
27860,"Jonesboro, AR Metro Area",1,530,0.3949447077409162,513,816
11020,"Altoona, PA Metro Area",1,517,0.4209343602937584,514,808
13020,"Bay City, MI Metro Area",1,517,0.497804652595902,515,772
15660,"Calhoun, GA Micro Area",1,517,0.8984429306269985,516,499
20140,"Dublin, GA Micro Area",1,517,0.7933706744418015,517,592
25980,"Hinesville, GA Metro Area",1,517,0.6349479269011593,518,709
26090,"Holland, MI Micro Area",1,517,0.4290385221822044,519,803
27100,"Jackson, MI Metro Area",1,517,0.3223875385056683,520,852
27780,"Johnstown, PA Metro Area",1,517,0.38734715895468713,521,820
30140,"Lebanon, PA Metro Area",1,517,0.36088986925595257,522,839
33300,"Milledgeville, GA Micro Area",1,517,0.9841245669471199,523,431
33780,"Monroe, MI Metro Area",1,517,0.3339599118914275,524,848
34740,"Muskegon, MI Metro Area",1,517,0.29404404404404405,525,857
39060,"Pottsville, PA Micro Area",1,517,0.36141462016511827,526,838
40660,"Rome, GA Metro Area",1,517,0.5244258703237848,527,755
40980,"Saginaw, MI Metro Area",1,517,0.2719277944920157,528,861
41220,"St. Marys, GA Micro Area",1,517,0.9439818872334209,529,458
44340,"Statesboro, GA Micro Area",1,517,0.6374924475024353,530,707
48700,"Williamsport, PA Metro Area",1,517,0.4527621116054226,531,792
30620,"Lima, OH Metro Area",1,513,0.5019274797957067,532,769
31900,"Mansfield, OH Metro Area",1,513,0.4106102324390088,533,812
41400,"Salem, OH Micro Area",1,513,0.503548396595895,534,766
44220,"Springfield, OH Metro Area",1,513,0.3772031088006706,535,830
48260,"Weirton-Steubenville, WV-OH Metro Area",1,513,0.4388253509319692,536,800
49300,"Wooster, OH Micro Area",1,513,0.43885913733810117,537,799
10700,"Albertville, AL Micro Area",1,507,0.5194033520468795,538,760
10760,"Alexander City, AL Micro Area",1,507,0.9806955781654997,539,435
18980,"Cullman, AL Micro Area",1,507,0.5770150001138097,540,732
21460,"Enterprise, AL Micro Area",1,507,0.9482839240624708,541,455
22840,"Fort Payne, AL Micro Area",1,507,0.7080214501173053,542,672
27530,"Jasper, AL Micro Area",1,507,0.7759174803342415,543,611
42460,"Scottsboro, AL Micro Area",1,507,0.9642632990357367,544,446
45180,"Talladega-Sylacauga, AL Micro Area",1,507,0.617171237629186,545,718
17420,"Cleveland, TN Metro Area",1,506,0.40106528011160075,546,814
34100,"Morristown, TN Metro Area",1,506,0.35456768669109867,547,841
16060,"Carbondale-Marion, IL Metro Area",1,504,0.37771199460411436,548,829
28100,"Kankakee, IL Metro Area",1,504,0.46882848691187134,549,787
36837,"Ottawa, IL Micro Area",1,504,0.3393048290347989,550,847
36140,"Ocean City, NJ Metro Area",1,503,0.5280119248816434,551,754
19220,"Danville, KY Micro Area",1,495,0.9018200368015449,552,496
23180,"Frankfort, KY Micro Area",1,495,0.6565596275516294,553,702
37140,"Paducah, KY-IL Micro Area",1,495,0.5017230893979323,554,770
43700,"Somerset, KY Micro Area",1,495,0.7611403265983947,555,627
10620,"Albemarle, NC Micro Area",1,490,0.7839498272110584,556,604
14380,"Boone, NC Micro Area",1,490,0.9059645749362127,557,493
19000,"Cullowhee, NC Micro Area",1,490,0.8562541502114422,558,541
21020,"Elizabeth City, NC Micro Area",1,490,0.9146398372314412,559,484
22580,"Forest City, NC Micro Area",1,490,0.7603500713798026,560,629
35900,"North Wilkesboro, NC Micro Area",1,490,0.7427731207082114,561,641
40260,"Roanoke Rapids, NC Micro Area",1,490,0.7413795712102643,562,642
43140,"Shelby, NC Micro Area",1,490,0.4923682914820286,563,773
48980,"Wilson, NC Micro Area",1,490,0.6219536961819659,564,716
31860,"Mankato, MN Metro Area",1,487,0.4702315431705386,565,786
26300,"Hot Springs, AR Metro Area",1,486,0.4851267718107406,566,776
38220,"Pine Bluff, AR Metro Area",1,486,0.5538398422809996,567,742
24260,"Grand Island, NE Metro Area",1,481,0.6243671954100574,568,712
28260,"Kearney, NE Micro Area",1,481,0.8472486436975974,569,547
18060,"Columbus, MS Micro Area",1,478,0.8118344401229641,570,579
29860,"Laurel, MS Micro Area",1,478,0.5716814370971021,571,736
32940,"Meridian, MS Micro Area",1,478,0.4898193406908707,572,774
37060,"Oxford, MS Micro Area",1,478,0.8564312973679967,573,540
38100,"Picayune, MS Micro Area",1,478,0.8513669961706296,574,545
44260,"Starkville, MS Micro Area",1,478,0.7745406228732541,575,613
38340,"Pittsfield, MA Metro Area",1,476,0.3689178925177871,576,835
10300,"Adrian, MI Micro Area",1,474,0.4767508524184545,577,781
14100,"Bloomsburg-Berwick, PA Metro Area",1,474,0.5720285290177763,578,735
20180,"DuBois, PA Micro Area",1,474,0.588366723765547,579,728
26860,"Indiana, PA Micro Area",1,474,0.5693967277707037,580,737
31940,"Marinette, WI-MI Micro Area",1,474,0.7250588919142167,581,656
32100,"Marquette, MI Micro Area",1,474,0.7179968795916204,582,666
34380,"Mount Pleasant, MI Micro Area",1,474,0.7360934248532471,583,649
35260,"New Castle, PA Micro Area",1,474,0.5507145346810736,584,745
36340,"Oil City, PA Micro Area",1,474,0.9394696158877394,585,462
42380,"Sayre, PA Micro Area",1,474,0.7904347391065085,586,596
43740,"Somerset, PA Micro Area",1,474,0.6394258657205683,587,705
44780,"Sturgis, MI Micro Area",1,474,0.777827007335204,588,609
44980,"Sunbury, PA Micro Area",1,474,0.5172018724017153,589,761
11740,"Ashland, OH Micro Area",1,471,0.8980494594543063,590,500
11780,"Ashtabula, OH Micro Area",1,471,0.48271055814048824,591,777
11900,"Athens, OH Micro Area",1,471,0.7544328939148821,592,631
17060,"Chillicothe, OH Micro Area",1,471,0.6109504105431103,593,723
22300,"Findlay, OH Micro Area",1,471,0.6286705819540843,594,710
23380,"Fremont, OH Micro Area",1,471,0.7997147514262429,595,587
24820,"Greenville, OH Micro Area",1,471,0.9078468032613095,596,489
31930,"Marietta, OH Micro Area",1,471,0.7880075621957137,597,599
32020,"Marion, OH Micro Area",1,471,0.7206352606374027,598,661
34540,"Mount Vernon, OH Micro Area",1,471,0.7509446596833597,599,636
35420,"New Philadelphia-Dover, OH Micro Area",1,471,0.5050234283692354,600,764
38580,"Point Pleasant, WV-OH Micro Area",1,471,0.8614855595998024,601,536
39020,"Portsmouth, OH Micro Area",1,471,0.6364176845746407,602,708
41780,"Sandusky, OH Micro Area",1,471,0.6228346248446219,603,713
45660,"Tiffin, OH Micro Area",1,471,0.8552906353846992,604,544
49780,"Zanesville, OH Micro Area",1,471,0.5450758014118736,605,746
11940,"Athens, TN Micro Area",1,463,0.8690592386815826,606,528
20740,"Eau Claire, WI Metro Area",1,463,0.2691750917113839,607,862
22540,"Fond du Lac, WI Metro Area",1,463,0.4445340553411295,608,795
24620,"Greeneville, TN Micro Area",1,463,0.6599954384764511,609,698
29100,"La Crosse-Onalaska, WI-MN Metro Area",1,463,0.3315977568808325,610,850
39540,"Racine, WI Metro Area",1,463,0.23416124252125403,611,867
42940,"Sevierville, TN Micro Area",1,463,0.47062411059158366,612,785
43100,"Sheboygan, WI Metro Area",1,463,0.3922598573292442,613,817
48140,"Wausau-Weston, WI Metro Area",1,463,0.278198380080275,614,859
48580,"Whitewater, WI Micro Area",1,463,0.4348316084073705,615,801
16020,"Cape Girardeau, MO-IL Metro Area",1,462,0.47376354891967554,616,784
16660,"Charleston-Mattoon, IL Micro Area",1,462,0.8060998377331495,617,584
19180,"Danville, IL Metro Area",1,462,0.6227422224618536,618,714
22100,"Farmington, MO Micro Area",1,462,0.6903559367622008,619,680
38740,"Poplar Bluff, MO Micro Area",1,462,0.8748508776913025,620,521
40300,"Rochelle, IL Micro Area",1,462,0.8920985556499574,621,504
44580,"Sterling, IL Micro Area",1,462,0.8295774900791869,622,559
47660,"Warrensburg, MO Micro Area",1,462,0.8553496380500991,623,543
27540,"Jasper, IN Micro Area",1,461,0.824878773238857,624,564
29020,"Kokomo, IN Metro Area",1,461,0.5510530971335676,625,744
31980,"Marion, IN Micro Area",1,461,0.6914239433662297,626,679
39980,"Richmond, IN Micro Area",1,461,0.6926810211410455,627,678
47700,"Warsaw, IN Micro Area",1,461,0.5745264207377867,628,734
